date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-08-20 00:00:00,28.2,25,34,0,,,7.9,,1008.6,
2025-08-21 00:00:00,29.1,24.3,33,2,,,9.5,,1009.6,
2025-08-22 00:00:00,29.4,26,32.5,2.5,,,7.1,,1008.5,
2025-08-23 00:00:00,29.1,26,33.7,0.9,,,10.2,,1006.9,
2025-08-24 00:00:00,26.6,25.7,29.9,17.8,,,6.4,,1002.8,
2025-08-25 00:00:00,26.8,25,29,20.4,,,5.7,,1002,
2025-08-26 00:00:00,29,25,35,16.2,,,11.5,,1005.9,
2025-08-27 00:00:00,26.5,24,29,12.9,,,6.4,,1007.9,
2025-08-28 00:00:00,27.7,25,31,1.9,,,10.9,,1006.4,
2025-08-29 00:00:00,26.1,24,28,18.9,,,5.8,,1005.3,
2025-08-30 00:00:00,26.7,24,31,59.8,,,5.7,,1003.7,
2025-08-31 00:00:00,27.7,24,31,10,,,8.4,,1006.2,
2025-09-01 00:00:00,28.4,25,31,8.9,,,8.4,,1005.8,
2025-09-02 00:00:00,28.4,25,31,2.7,,,7.5,,1006.6,
2025-09-03 00:00:00,29,25,32,0.8,,,6,,1007.1,
2025-09-04 00:00:00,28.9,26,32,3.4,,,7.3,,1007.1,
2025-09-05 00:00:00,29.1,25,32,1.4,,,9.5,,1006.9,
2025-09-06 00:00:00,28.1,25,31,6.1,,,12.4,,1007,
2025-09-07 00:00:00,27.6,25,32,12.4,,,7.8,,1006.4,
2025-09-08 00:00:00,28.7,26,33,4.6,,,5.2,,1006.7,
2025-09-09 00:00:00,29.8,26,33,0,,,4.8,,1008.6,
2025-09-10 00:00:00,28.9,24,33,4.8,,,8.5,,1009.4,
2025-09-11 00:00:00,28.4,24,33,1.3,,,9.1,,1009.5,
2025-09-12 00:00:00,29.1,25,33,0.7,,,7.2,,1009.8,
2025-09-13 00:00:00,28.4,25,32,0.7,,,7.1,,1009.9,
2025-09-14 00:00:00,28.2,25,33,14.4,,,6,,1010.2,
2025-09-15 00:00:00,28,25,32,3.1,,,7.1,,1010.3,
2025-09-16 00:00:00,27.6,25,32,15.3,,,11.8,,1009.3,
2025-09-17 00:00:00,26.5,24,29,12.4,,,5.3,,1007.8,
2025-09-18 00:00:00,27.5,25,31,35.1,,,9,,1007,
2025-09-19 00:00:00,27.9,25,31,8.2,,,6.4,,1007.5,
2025-09-20 00:00:00,28,25,32,4.2,,,8.2,,1007.3,
2025-09-21 00:00:00,28.1,25,33,1.8,,,6.8,,1006.3,
2025-09-22 00:00:00,28.5,25,32,7,,,11.9,,1006,
2025-09-23 00:00:00,28.2,25,32,5,,,4.5,,1004.6,
2025-09-24 00:00:00,28.9,26,32,2.8,,,6.1,,1002.1,
2025-09-25 00:00:00,29,26,32,7.1,,,6.2,,1003.5,
2025-09-26 00:00:00,28,25,32,22.1,,,6.8,,1007.8,
2025-09-27 00:00:00,25.5,24,28,52.4,,,7.3,,1006.9,
2025-09-28 00:00:00,25.2,24,27,89.5,,,20.9,,998.4,
2025-09-29 00:00:00,27.5,24,32,7.6,,,9.6,,1005.7,
2025-09-30 00:00:00,28.3,26,31,0.7,,,8,,1010,
2025-10-01 00:00:00,28.5,26,32,0.2,,,7.3,,1011,
2025-10-02 00:00:00,28.1,25,31,0,,,7,,1011.4,
2025-10-03 00:00:00,28.2,25,31,0,,,5.8,,1011.1,
2025-10-04 00:00:00,28,25,32,1.8,,,10.8,,1010.3,
2025-10-05 00:00:00,27.7,25,34,2.4,,,5.4,,1007.9,
2025-10-06 00:00:00,28.7,25,35,5,,,8,,1008.2,
2025-10-07 00:00:00,28.3,24,32,1.2,,,8,,1011,
2025-10-08 00:00:00,28,25,30,0.5,,,3.6,,1011.7,
2025-10-09 00:00:00,25.7,24,30,14.8,,,2.4,,1011.1,
2025-10-10 00:00:00,26.2,24,30,7.4,,,3.7,,1010.4,
2025-10-11 00:00:00,27.3,24,30,4.1,,,5.6,,1009.5,
2025-10-12 00:00:00,27.7,25,30,5.8,,,8.8,,1009.4,
2025-10-13 00:00:00,27.3,25,30,10.4,,,5.3,,1009.8,
2025-10-14 00:00:00,27.5,25,31,6.3,,,5.9,,1010,
2025-10-15 00:00:00,27.2,24,31,3,,,6.1,,1010.5,
2025-10-16 00:00:00,25.8,24,29,7.1,,,7,,1011.1,
2025-10-17 00:00:00,27.2,24,31,19.8,,,7.8,,1011.2,
2025-10-18 00:00:00,24,23,26,35.9,,,5.5,,1011.1,
2025-10-19 00:00:00,25.8,23,29,31,,,9.8,,1010,
2025-10-20 00:00:00,28.4,26,30,19.2,,,21.3,,1008.9,
2025-10-21 00:00:00,26.5,25,30,17.9,,,27.7,,1009.4,
2025-10-22 00:00:00,24.3,23,26,9.2,,,18.4,,1010.3,
2025-10-23 00:00:00,24,23,25,10.7,,,9.1,,1011.1,
2025-10-24 00:00:00,24.7,23,27,120.7,,,11,,1013,
2025-10-25 00:00:00,25,24,26,29.8,,,15.5,,1012.7,
2025-10-26 00:00:00,25,24,26,54.1,,,22.6,,1011.5,
2025-10-27 00:00:00,26.1,25,27,39.3,,,17.8,,1011.2,
2025-10-28 00:00:00,25.6,23,27,52.1,,,17.4,,1011.3,
2025-10-29 00:00:00,25.8,25,26,117.2,,,13.6,,1010.6,
2025-10-30 00:00:00,26.2,25,28,14,,,5.2,,1011.3,
2025-10-31 00:00:00,25.8,25,29,14.3,,,4.1,,1012.9,
2025-11-01 00:00:00,26.6,24,28,28.9,,,8.2,,1013.5,
2025-11-02 00:00:00,25.6,24,27,72.7,,,13.4,,1011.6,
2025-11-03 00:00:00,25.4,24,27,32,,,8.2,,1009.8,
2025-11-04 00:00:00,25.7,23,29,20.4,,,10.5,,1011,
2025-11-05 00:00:00,24.6,22,27,3.8,,,7.8,,1010.3,
2025-11-06 00:00:00,25,23,28,50.1,,,22.4,,1007.8,
2025-11-07 00:00:00,27.5,26,30,7,,,15.8,,1006.2,
2025-11-08 00:00:00,27,24,30,1.1,,,4.9,,1011.1,
2025-11-09 00:00:00,26.9,25,30,0.6,,,4.1,,1011,
2025-11-10 00:00:00,26.5,24,30,0.1,,,5.4,,1009.6,
2025-11-11 00:00:00,26.4,24,29,0,,,13.1,,1009.8,
2025-11-12 00:00:00,25.9,24,28,0,,,15.8,,1012.6,
2025-11-13 00:00:00,24.5,22,27,0,,,11.2,,1015.5,
2025-11-14 00:00:00,23.6,20,27,1.1,,,13.6,,1015.3,
2025-11-15 00:00:00,22.8,21,24,32.7,,,7.7,,1015.6,
2025-11-16 00:00:00,25.2,22,28,51,,,13,,1014.5,
2025-11-17 00:00:00,26.8,26,28,59,,,17.3,,1015.1,
2025-11-18 00:00:00,25.9,23,27,19.4,,,21.3,,1016.5,
2025-11-19 00:00:00,20.8,20,23,22.7,,,30.9,,1019.3,
2025-11-20 00:00:00,19.8,19,21,7.5,,,10.9,,1020.1,
2025-11-21 00:00:00,20.2,19,22,5.2,,,4.2,,1020,
2025-11-22 00:00:00,21.5,20,23,20.8,,,4.6,,1018.3,
2025-11-23 00:00:00,21.5,20,23,30.2,,,4.1,,1016.2,
2025-11-24 00:00:00,22.7,21,25,18.8,,,8.4,,1016,
2025-11-25 00:00:00,22.8,21,24,0.3,,,10.5,,1016.7,
2025-11-26 00:00:00,22.3,20,26,0,,,9.5,,1016.5,
2025-11-27 00:00:00,22.1,19,24,0,,,20.2,,1017.7,
2025-11-28 00:00:00,21.6,18,25,0,,,11.8,,1015.6,
2025-11-29 00:00:00,21.8,20,24,0,,,4.6,,1013.2,
2025-11-30 00:00:00,23.2,21,26,0,,,8,,1011.7,
2025-12-01 00:00:00,23.6,23,25,0.4,,,5.5,,1012.2,
2025-12-02 00:00:00,23.9,21,26,0.6,,,10.3,,1012.2,
2025-12-03 00:00:00,23.5,22,25,59.2,,,11.5,,1014.3,
2025-12-04 00:00:00,25.3,24,27,54.1,,,10.8,,1016.1,
2025-12-05 00:00:00,24.6,23,26,51.4,,,4.1,,1017.6,
2025-12-06 00:00:00,23.8,22,26,0,,,6.1,,1017.5,
2025-12-07 00:00:00,22.6,20,27,0,,,5.5,,1017.2,
2025-12-08 00:00:00,22.5,21,25,0,,,8.7,,1017.2,
2025-12-09 00:00:00,23.5,21,27,68.2,,,7.6,,1016.6,
2025-12-10 00:00:00,22.2,21,24,9.3,,,7.3,,1015.2,
2025-12-11 00:00:00,24.5,21,27,3.7,,,7.9,,1015,
2025-12-12 00:00:00,25.5,24,28,0,,,6.6,,1014.7,
2025-12-13 00:00:00,25.2,23,28,14.6,,,6,,1015.6,
2025-12-14 00:00:00,23.8,23,25,34.1,,,12.3,,1017.2,
2025-12-15 00:00:00,23.3,22,25,46.2,,,9.3,,1016.9,
2025-12-16 00:00:00,22.8,21,26,0.9,,,5.5,,1016,
2025-12-17 00:00:00,22.7,21,25,3,,,4.8,,1017,
2025-12-18 00:00:00,23.2,22,26,7.2,,,10.4,,1016.7,
2025-12-19 00:00:00,22.9,21,26,0,,,7.7,,1014,
2025-12-20 00:00:00,23.8,22,26,0,,,9.7,,1013.5,
2025-12-21 00:00:00,23.9,22,25,10.3,,,6.5,,1014.4,
2025-12-22 00:00:00,25.2,24,27,3.6,,,5,,1014.2,
2025-12-23 00:00:00,25,23,28,0,,,5.6,,1013.6,
2025-12-24 00:00:00,24,21,27,0,,,6,,1012.5,
2025-12-25 00:00:00,22.7,21,25,4.2,,,10.2,,1014.8,
2025-12-26 00:00:00,20.5,20,21,64,,,19.3,,1017.3,
2025-12-27 00:00:00,21,19,23,0,,,4.7,,1016.8,
2025-12-28 00:00:00,22.3,20,25,0,,,7.4,,1016.5,
2025-12-29 00:00:00,22.8,21,26,0,,,4.7,,1014.8,
2025-12-30 00:00:00,22.5,20,26,0,,,2.9,,1013.8,
2025-12-31 00:00:00,22.9,19,26,0,,,5.2,,1012.2,
