date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-04-30 00:00:00,30.5,28,35,,,,12.9,,1010,
2021-05-01 00:00:00,30.6,28,34,,,,14,,1010.1,
2021-05-02 00:00:00,30.9,28,36,,,,14.5,,1009.6,
2021-05-03 00:00:00,31,28,35,,,,13.5,,1007.8,
2021-05-04 00:00:00,31.1,27,36,,,,10.5,,1007.2,
2021-05-05 00:00:00,31.7,28,37,,,,14.9,,1007.4,
2021-05-06 00:00:00,30.3,26,36,,,,13.4,,1009.2,
2021-05-07 00:00:00,29.3,25,34,,,,9.5,,1010,
2021-05-08 00:00:00,29.4,27,34,,,,6.8,,1008.7,
2021-05-09 00:00:00,30.8,28,36,,,,11.6,,1008,
2021-05-10 00:00:00,30.8,28,34,,,,11.5,,1007.8,
2021-05-11 00:00:00,31,28,35,,,,10.7,,1007.4,
2021-05-12 00:00:00,30.8,28,35,,,,7.9,,1006.8,
2021-05-13 00:00:00,31.4,29,36,,,,9,,1006,
2021-05-14 00:00:00,30.8,29,34,,,,10.8,,1006.5,
2021-05-15 00:00:00,29.2,27,34,,,,7.9,,1007.3,
2021-05-16 00:00:00,30.3,26,36,,,,8.5,,1007,
2021-05-17 00:00:00,29.7,26,34,,,,8.3,,1007.7,
2021-05-18 00:00:00,29.5,26,34,,,,7.7,,1008.2,
2021-05-19 00:00:00,29.2,27,35,,,,6.5,,1007.6,
2021-05-20 00:00:00,30.4,26,35,,,,6.8,,1007.5,
2021-05-21 00:00:00,28.6,25,34,,,,7.8,,1007.7,
2021-05-22 00:00:00,27.9,25,33,,,,10.2,,1007,
2021-05-23 00:00:00,27.3,25,32,,,,8.7,,1006.6,
2021-05-24 00:00:00,26.9,25,30,,,,8.7,,1007.3,
2021-05-25 00:00:00,25,23,28,,,,5.7,,1008.2,
2021-05-26 00:00:00,27,24,30,,,,8.3,,1007.8,
2021-05-27 00:00:00,27.2,25,31,,,,5.9,,1008.2,
2021-05-28 00:00:00,29,26,33,,,,6.3,,1009.5,
2021-05-29 00:00:00,29.1,26,34,,,,8.5,,1009.3,
2021-05-30 00:00:00,30.5,26,35,,,,7.2,,1007.7,
2021-05-31 00:00:00,30.7,27,34,,,,12.6,,1006.4,
2021-06-01 00:00:00,29.9,28,34,,,,10,,1006.8,
2021-06-02 00:00:00,28.8,24,34,,,,9.1,,1007.2,
2021-06-03 00:00:00,30.4,26,35,,,,8.3,,1007.9,
2021-06-04 00:00:00,31,27,35,,,,11,,1007.6,
2021-06-05 00:00:00,30.1,27,35,,,,14.2,,1007.9,
2021-06-06 00:00:00,28.5,27,33,,,,11,,1007.9,
2021-06-07 00:00:00,28.3,24,33,,,,16.8,,1008.3,
2021-06-08 00:00:00,26.5,24,29,,,,9.2,,1009.4,
2021-06-09 00:00:00,27.9,25,32,,,,9.9,,1008.2,
2021-06-10 00:00:00,27.8,26,32,,,,13.6,,1007,
2021-06-11 00:00:00,28.1,25,32,,,,13.2,,1005.8,
2021-06-12 00:00:00,27.9,25,32,,,,16.3,,1007.4,
2021-06-13 00:00:00,28.8,26,32,,,,15.6,,1008.3,
2021-06-14 00:00:00,29.2,27,34,,,,14.3,,1008.2,
2021-06-15 00:00:00,27.6,25,32,,,,9.3,,1007.8,
2021-06-16 00:00:00,29,26,33,,,,9.5,,1009.2,
2021-06-17 00:00:00,29.7,25,35,,,,7.3,,1009.5,
2021-06-18 00:00:00,29.8,26,34,,,,8.9,,1009.8,
2021-06-19 00:00:00,29.8,27,34,,,,11.4,,1009.1,
2021-06-20 00:00:00,29.8,26,35,,,,12.2,,1007.8,
2021-06-21 00:00:00,28.6,25,32,,,,14.5,,1007.5,
2021-06-22 00:00:00,28,25,32,,,,14.6,,1008.7,
2021-06-23 00:00:00,28,25,32,,,,11.7,,1009.2,
2021-06-24 00:00:00,29.3,26,33,,,,9.6,,1007.9,
2021-06-25 00:00:00,29,26,34,,,,11.5,,1007.5,
2021-06-26 00:00:00,29.6,27,33,,,,10.3,,1008.8,
2021-06-27 00:00:00,30.4,27,35,,,,10.6,,1009.8,
2021-06-28 00:00:00,30.4,27,35,,,,13.9,,1008.7,
2021-06-29 00:00:00,30.1,27,35,,,,10,,1008,
2021-06-30 00:00:00,29.6,27,34,,,,11.4,,1008.3,
2021-07-01 00:00:00,30.3,27,35,,,,12,,1008.4,
2021-07-02 00:00:00,30.9,28,35,,,,12.3,,1008.5,
2021-07-03 00:00:00,30.6,27,36,,,,9.2,,1007,
2021-07-04 00:00:00,28.9,27,32,,,,10,,1006.3,
2021-07-05 00:00:00,27.5,25,31,,,,7.5,,1005.9,
2021-07-06 00:00:00,27.5,25,31,,,,11.4,,1005.8,
2021-07-07 00:00:00,27.8,25,34,,,,12.3,,1007,
2021-07-08 00:00:00,27.2,25,31,,,,11.2,,1007.6,
2021-07-09 00:00:00,27.9,25,31,,,,12.4,,1007.2,
2021-07-10 00:00:00,29.4,26,33,,,,9.2,,1007.2,
2021-07-11 00:00:00,30.1,27,35,,,,7.7,,1008.6,
2021-07-12 00:00:00,29.5,26,35,,,,8.7,,1008.5,
2021-07-13 00:00:00,29.2,25,34,,,,6.7,,1007.5,
2021-07-14 00:00:00,27.8,25,33,,,,7.4,,1007,
2021-07-15 00:00:00,27.2,25,32,,,,8.2,,1008.1,
2021-07-16 00:00:00,28.7,24,34,,,,9.6,,1009.4,
2021-07-17 00:00:00,29.2,26,33,,,,13.2,,1007.4,
2021-07-18 00:00:00,28.5,26,33,,,,17.7,,1006.3,
2021-07-19 00:00:00,26.4,22,33,,,,11.4,,1007.5,
2021-07-20 00:00:00,27.5,25,33,,,,9.7,,1008.6,
2021-07-21 00:00:00,27.7,26,31,,,,17.3,,1008,
2021-07-22 00:00:00,27.3,23,32,,,,15.2,,1007.7,
2021-07-23 00:00:00,27.1,23,30,,,,14.3,,1006.8,
2021-07-24 00:00:00,29.4,27,33,,,,21.5,,1006.5,
2021-07-25 00:00:00,27.6,24,32,,,,15.6,,1007.5,
2021-07-26 00:00:00,28.9,26,33,,,,18.8,,1006.7,
2021-07-27 00:00:00,27.7,25,33,,,,18.4,,1006,
2021-07-28 00:00:00,27.2,25,31,,,,18.2,,1005.8,
2021-07-29 00:00:00,26.9,25,32,,,,14.8,,1006.9,
2021-07-30 00:00:00,28.2,25,32,,,,16.3,,1007.8,
2021-07-31 00:00:00,29.5,26,33,,,,18.4,,1007.7,
2021-08-01 00:00:00,28.7,26,34,,,,18.9,,1006.4,
2021-08-02 00:00:00,28.7,26,32,,,,20.3,,1006.9,
2021-08-03 00:00:00,29.2,27,32,,,,22.8,,1007.7,
2021-08-04 00:00:00,29.1,27,33,,,,20,,1008.2,
2021-08-05 00:00:00,29.1,27,33,,,,22.6,,1008.1,
2021-08-06 00:00:00,29.5,27,33,,,,19.9,,1008.3,
2021-08-07 00:00:00,29.8,27,34,,,,15.8,,1008.7,
2021-08-08 00:00:00,30,27,34,,,,14.2,,1008.3,
2021-08-09 00:00:00,30.2,27,34,,,,14,,1007.2,
2021-08-10 00:00:00,29.1,26,35,,,,12.3,,1006.9,
2021-08-11 00:00:00,28,26,32,,,,9.4,,1009.3,
2021-08-12 00:00:00,28,25,31,,,,7.8,,1010.8,
2021-08-13 00:00:00,28.6,26,34,,,,8.9,,1009.1,
2021-08-14 00:00:00,28.9,26,33,,,,10.3,,1007.8,
2021-08-15 00:00:00,28.5,26,31,,,,5.3,,1010,
2021-08-16 00:00:00,28.5,25,35,,,,6.4,,1011.6,
2021-08-17 00:00:00,27.5,23,34,,,,5.9,,1010.6,
2021-08-18 00:00:00,28,23,34,,,,5.7,,1008.8,
2021-08-19 00:00:00,28,24,35,,,,6,,1008.2,
2021-08-20 00:00:00,27.5,24,33,,,,5.2,,1009.1,
2021-08-21 00:00:00,27.8,23,34,,,,4.1,,1009.2,
2021-08-22 00:00:00,29.1,26,34,,,,9.7,,1008.3,
2021-08-23 00:00:00,27.5,25,32,,,,9.1,,1007.9,
2021-08-24 00:00:00,26.9,24,31,,,,8.6,,1007.2,
2021-08-25 00:00:00,27.2,25,31,,,,10.3,,1007.4,
2021-08-26 00:00:00,26.7,25,31,,,,9.1,,1008,
2021-08-27 00:00:00,28.5,25,33,,,,6.5,,1007.6,
2021-08-28 00:00:00,26.6,24,32,,,,6,,1007.6,
2021-08-29 00:00:00,27.4,24,32,,,,7,,1007.4,
2021-08-30 00:00:00,27.2,23,33,,,,5.7,,1008.2,
2021-08-31 00:00:00,27.5,25,34,,,,4.2,,1008.8,
2021-09-01 00:00:00,28.5,25,33,,,,6.6,,1008.4,
2021-09-02 00:00:00,27.8,25,31,,,,6.6,,1008.2,
2021-09-03 00:00:00,27.7,25,32,,,,10.4,,1007.5,
2021-09-04 00:00:00,26.8,25,31,,,,8.9,,1008.4,
2021-09-05 00:00:00,27,24,32,,,,7.9,,1008.8,
2021-09-06 00:00:00,27.7,24,32,,,,7,,1008.9,
2021-09-07 00:00:00,27.9,25,33,,,,6.5,,1007.8,
2021-09-08 00:00:00,28,26,32,,,,14,,1006.5,
2021-09-09 00:00:00,27.2,25,32,,,,15,,1007.8,
2021-09-10 00:00:00,27.3,25,30,,,,12.8,,1008.2,
2021-09-11 00:00:00,28,26,32,,,,16.3,,1006.8,
2021-09-12 00:00:00,27.2,24,31,,,,16.4,,1004.6,
2021-09-13 00:00:00,27.1,25,32,,,,11.6,,1005.7,
2021-09-14 00:00:00,26.8,24,30,,,,6.6,,1008.1,
2021-09-15 00:00:00,27.4,25,31,,,,8.2,,1010,
2021-09-16 00:00:00,28,25,32,,,,4.1,,1009.6,
2021-09-17 00:00:00,28.1,25,33,,,,3.9,,1009.1,
2021-09-18 00:00:00,27.5,25,34,,,,5.6,,1008.8,
2021-09-19 00:00:00,26.6,24,30,,,,5.6,,1008.5,
2021-09-20 00:00:00,27,24,32,,,,10.3,,1008.4,
2021-09-21 00:00:00,27.2,25,32,,,,7,,1008.2,
2021-09-22 00:00:00,27.7,25,32,,,,9.7,,1008.2,
2021-09-23 00:00:00,27.7,25,32,,,,7.7,,1008.6,
2021-09-24 00:00:00,27.3,24,33,,,,9.5,,1008.5,
2021-09-25 00:00:00,26.9,24,31,,,,6.7,,1008.1,
2021-09-26 00:00:00,26.6,25,32,,,,4.1,,1007.7,
2021-09-27 00:00:00,28.6,24,33,,,,7.3,,1007.9,
2021-09-28 00:00:00,29,26,34,,,,5.8,,1008.2,
2021-09-29 00:00:00,28.6,26,33,,,,5.7,,1007.7,
2021-09-30 00:00:00,27.6,25,32,,,,5.6,,1008.5,
2021-10-01 00:00:00,27.8,25,32,,,,5.7,,1009.2,
2021-10-02 00:00:00,25.8,24,29,,,,8.9,,1009.7,
2021-10-03 00:00:00,27,24,30,,,,3.5,,1008.7,
2021-10-04 00:00:00,27.9,25,32,,,,4.3,,1007,
2021-10-05 00:00:00,27.4,24,32,,,,6.3,,1005.8,
2021-10-06 00:00:00,26.6,25,29,,,,5.6,,1004.8,
2021-10-07 00:00:00,27,24,30,,,,8.2,,1004,
2021-10-08 00:00:00,27.8,25,31,,,,14.6,,1004.6,
2021-10-09 00:00:00,27.2,25,31,,,,13.1,,1006.4,
2021-10-10 00:00:00,28.1,26,32,,,,12.8,,1005.9,
2021-10-11 00:00:00,27.1,24,30,,,,13.7,,1005.2,
2021-10-12 00:00:00,27.3,25,31,,,,16.9,,1005,
2021-10-13 00:00:00,28.2,26,32,,,,17,,1004,
2021-10-14 00:00:00,28.4,27,32,,,,13.6,,1005.3,
2021-10-15 00:00:00,28.5,25,34,,,,8.6,,1006.5,
2021-10-16 00:00:00,26.4,25,29,,,,6.3,,1007.8,
2021-10-17 00:00:00,26.3,23,30,,,,10.1,,1008.5,
2021-10-18 00:00:00,28.6,26,32,,,,7,,1009.8,
2021-10-19 00:00:00,29,26,33,,,,8.1,,1012.2,
2021-10-20 00:00:00,27.1,25,32,,,,4.7,,1012.4,
2021-10-21 00:00:00,27.8,25,32,,,,6.4,,1011.7,
2021-10-22 00:00:00,27.7,25,32,,,,6.2,,1011.8,
2021-10-23 00:00:00,27.6,24,34,,,,6.1,,1011.8,
2021-10-24 00:00:00,27.2,24,33,,,,5.4,,1010.5,
2021-10-25 00:00:00,27.4,24,31,,,,6.3,,1009.2,
2021-10-26 00:00:00,28,25,32,,,,8.9,,1008.2,
2021-10-27 00:00:00,26.5,24,29,,,,8.7,,1008.8,
2021-10-28 00:00:00,28.4,24,33,,,,9.4,,1010.2,
2021-10-29 00:00:00,29.1,26,35,,,,8.7,,1011.4,
2021-10-30 00:00:00,28.3,25,33,,,,8.4,,1011.6,
2021-10-31 00:00:00,28.1,25,33,,,,8.3,,1011.8,
2021-11-01 00:00:00,28.8,25,34,,,,6.9,,1011,
2021-11-02 00:00:00,29.2,25,34,,,,6.2,,1010.7,
2021-11-03 00:00:00,29.5,25,34,,,,5.1,,1009.9,
2021-11-04 00:00:00,29.2,25,34,,,,11.5,,1009.7,
2021-11-05 00:00:00,28.6,25,33,,,,8.4,,1008.6,
2021-11-06 00:00:00,29.1,25,34,,,,7.7,,1007,
2021-11-07 00:00:00,29.1,25,34,,,,7.1,,1007,
2021-11-08 00:00:00,29.8,26,34,,,,12,,1008.1,
2021-11-09 00:00:00,28,25,32,,,,4.4,,1009,
2021-11-10 00:00:00,28.6,25,33,,,,9.2,,1009,
2021-11-11 00:00:00,26.8,25,31,,,,5.8,,1009.2,
2021-11-12 00:00:00,27.9,24,34,,,,6.3,,1009.4,
2021-11-13 00:00:00,28.6,25,33,,,,10,,1009.5,
2021-11-14 00:00:00,26.8,25,30,,,,5.6,,1010.2,
2021-11-15 00:00:00,27.8,24,32,,,,7.3,,1008.3,
2021-11-16 00:00:00,27.8,25,32,,,,6.8,,1008.9,
2021-11-17 00:00:00,27.9,25,34,,,,4.4,,1009,
2021-11-18 00:00:00,27.7,25,32,,,,5,,1008.4,
2021-11-19 00:00:00,28.5,25,33,,,,6.2,,1007.1,
2021-11-20 00:00:00,27.2,25,31,,,,5,,1007.2,
2021-11-21 00:00:00,28.5,24,33,,,,4.9,,1008,
2021-11-22 00:00:00,28.6,26,32,,,,12.3,,1009,
2021-11-23 00:00:00,27.6,24,33,,,,3.2,,1009,
2021-11-24 00:00:00,28.5,24,34,,,,4.2,,1009.5,
2021-11-25 00:00:00,28,25,32,,,,7.1,,1009.9,
2021-11-26 00:00:00,27.8,24,32,,,,8.4,,1009.3,
2021-11-27 00:00:00,26,25,28,,,,11.9,,1009.5,
2021-11-28 00:00:00,26.8,24,31,,,,6.1,,1008.4,
2021-11-29 00:00:00,26.8,25,30,,,,6,,1007.8,
2021-11-30 00:00:00,26.1,25,29,,,,8.7,,1009.2,
2021-12-01 00:00:00,26.8,24,31,,,,7.8,,1010.3,
2021-12-02 00:00:00,26.2,22,31,,,,6.2,,1011.4,
2021-12-03 00:00:00,26.2,22,31,,,,7.8,,1012.8,
2021-12-04 00:00:00,24.5,21,29,,,,7.5,,1013,
2021-12-05 00:00:00,25,19,30,,,,7.9,,1012,
2021-12-06 00:00:00,26.6,21,31,,,,7.2,,1011.2,
2021-12-07 00:00:00,26.2,22,31,,,,6.3,,1011.8,
2021-12-08 00:00:00,27.2,21,32,,,,4.7,,1012,
2021-12-09 00:00:00,27.3,25,31,,,,5,,1012.2,
2021-12-10 00:00:00,27.1,22,33,,,,7,,1012,
2021-12-11 00:00:00,26.6,23,32,,,,6.8,,1012.2,
2021-12-12 00:00:00,27.4,23,32,,,,5.9,,1011.4,
2021-12-13 00:00:00,27.9,23,33,,,,9.5,,1010.8,
2021-12-14 00:00:00,27.5,23,32,,,,7.6,,1009.4,
2021-12-15 00:00:00,28.4,24,34,,,,6.9,,1009,
2021-12-16 00:00:00,28.9,26,32,,,,4.7,,1009.4,
2021-12-17 00:00:00,28.3,25,32,,,,5.2,,1009.7,
2021-12-18 00:00:00,27.7,23,33,,,,9.2,,1009.5,
2021-12-19 00:00:00,26.5,24,31,,,,14.2,,1009.7,
2021-12-20 00:00:00,26.7,23,31,,,,7.7,,1011.8,
2021-12-21 00:00:00,27.7,23,33,,,,7.7,,1012,
2021-12-22 00:00:00,26.8,25,31,,,,6.3,,1011.4,
2021-12-23 00:00:00,27.5,25,32,,,,6.3,,1011,
2021-12-24 00:00:00,26,23,32,,,,6,,1011.1,
2021-12-25 00:00:00,27.3,23,33,,,,5.4,,1011.7,
2021-12-26 00:00:00,27.9,24,32,,,,6.1,,1012.5,
2021-12-27 00:00:00,27.3,24,33,,,,5.2,,1012.9,
2021-12-28 00:00:00,27.1,23,31,,,,5.2,,1012.3,
2021-12-29 00:00:00,27.4,24,32,,,,6.8,,1012.2,
2021-12-30 00:00:00,27.8,24,33,,,,11.6,,1013.3,
2021-12-31 00:00:00,27.6,23,33,,,,9.5,,1013.2,
2022-01-01 00:00:00,27.5,23,33,,,,7.8,,1013,
2022-01-02 00:00:00,27.7,23,33,,,,6.5,,1012.3,
2022-01-03 00:00:00,27.5,24,32,,,,6.6,,1011.4,
2022-01-04 00:00:00,27.3,24,32,,,,6.4,,1011.5,
2022-01-05 00:00:00,27.7,24,32,,,,6.4,,1011.5,
2022-01-06 00:00:00,27.5,24,31,,,,4.6,,1011.8,
2022-01-07 00:00:00,28.4,26,33,,,,5.9,,1012.2,
2022-01-08 00:00:00,27.9,24,33,,,,6.9,,1012.1,
2022-01-09 00:00:00,27.4,23,33,,,,7.2,,1011.1,
2022-01-10 00:00:00,27.9,25,32,,,,6.6,,1011.7,
2022-01-11 00:00:00,27.9,24,34,,,,8.1,,1012.6,
2022-01-12 00:00:00,26.8,22,32,,,,7.7,,1013.1,
2022-01-13 00:00:00,26.1,21,30,,,,6.3,,1013.2,
2022-01-14 00:00:00,27.1,22,33,,,,7.4,,1013.3,
2022-01-15 00:00:00,26.7,21,34,,,,6.3,,1012.6,
2022-01-16 00:00:00,27.7,22,33,,,,9.4,,1012.3,
2022-01-17 00:00:00,27.6,24,32,,,,5.9,,1012.5,
2022-01-18 00:00:00,27.5,23,33,,,,6,,1011.6,
2022-01-19 00:00:00,27.2,24,32,,,,8.3,,1010.5,
2022-01-20 00:00:00,27,23,32,,,,6.8,,1010.3,
2022-01-21 00:00:00,27.4,23,34,,,,7.2,,1010.7,
2022-01-22 00:00:00,27.5,23,34,,,,10.1,,1009.6,
2022-01-23 00:00:00,27.7,25,33,,,,9.4,,1009.8,
2022-01-24 00:00:00,28.1,25,33,,,,7.3,,1009.6,
2022-01-25 00:00:00,27.6,25,31,,,,10.4,,1009.9,
2022-01-26 00:00:00,27.5,24,33,,,,8.3,,1010.2,
2022-01-27 00:00:00,27.8,24,35,,,,7.7,,1009.7,
2022-01-28 00:00:00,27.8,24,33,,,,6.8,,1010.2,
2022-01-29 00:00:00,28,25,33,,,,9.4,,1009.8,
2022-01-30 00:00:00,27.7,26,32,,,,12.3,,1010.2,
2022-01-31 00:00:00,28.4,25,34,,,,14.2,,1010,
2022-02-01 00:00:00,29.1,25,35,,,,13.5,,1010.2,
2022-02-02 00:00:00,29.2,24,35,,,,13.5,,1010.8,
2022-02-03 00:00:00,29.2,24,36,,,,10.6,,1010.5,
2022-02-04 00:00:00,28.8,24,35,,,,7.2,,1010,
2022-02-05 00:00:00,28.8,24,35,,,,7,,1010.4,
2022-02-06 00:00:00,28.6,23,33,,,,8,,1011,
2022-02-07 00:00:00,29.2,24,35,,,,9.1,,1010.5,
2022-02-08 00:00:00,28.8,27,33,,,,11.4,,1010.3,
2022-02-09 00:00:00,29,24,35,,,,9.9,,1010.3,
2022-02-10 00:00:00,29.5,25,35,,,,10.2,,1009.5,
2022-02-11 00:00:00,28.8,25,33,,,,8.1,,1008.8,
2022-02-12 00:00:00,29.5,25,36,,,,9.4,,1008.1,
2022-02-13 00:00:00,29,25,33,,,,10.5,,1007.4,
2022-02-14 00:00:00,29.2,26,35,,,,10.1,,1007.8,
2022-02-15 00:00:00,28.9,25,34,,,,12.5,,1008.6,
2022-02-16 00:00:00,29.1,26,34,,,,14.7,,1008,
2022-02-17 00:00:00,28.7,26,33,,,,14.5,,1007.9,
2022-02-18 00:00:00,29.1,26,34,,,,14.7,,1008.7,
2022-02-19 00:00:00,28.7,26,32,,,,10.5,,1010.2,
2022-02-20 00:00:00,28.3,26,32,,,,11.7,,1009.8,
2022-02-21 00:00:00,27.8,25,34,,,,8.2,,1010.5,
2022-02-22 00:00:00,26.6,25,32,,,,6.9,,1011.8,
2022-02-23 00:00:00,27.6,24,33,,,,5.7,,1012.3,
2022-02-24 00:00:00,27.8,24,32,,,,9,,1012.8,
2022-02-25 00:00:00,27.6,23,33,,,,9.8,,1012.7,
2022-02-26 00:00:00,28.8,23,35,,,,8.8,,1012,
2022-02-27 00:00:00,29,24,35,,,,9.1,,1011.7,
2022-02-28 00:00:00,29.3,24,35,,,,10.3,,1011,
2022-03-01 00:00:00,29.5,26,34,,,,8.2,,1011.1,
2022-03-02 00:00:00,28.6,26,34,,,,7.5,,1010.6,
2022-03-03 00:00:00,29.4,26,34,,,,8.5,,1010.2,
2022-03-04 00:00:00,29.7,26,35,,,,9.8,,1009.5,
2022-03-05 00:00:00,29.4,27,34,,,,10.5,,1009.2,
2022-03-06 00:00:00,29.8,24,36,,,,12.4,,1009.1,
2022-03-07 00:00:00,29.7,26,35,,,,11.9,,1009.6,
2022-03-08 00:00:00,29.4,25,36,,,,8.5,,1009.2,
2022-03-09 00:00:00,28.6,25,34,,,,10.9,,1008.9,
2022-03-10 00:00:00,27.3,25,31,,,,8.1,,1008.8,
2022-03-11 00:00:00,28.8,25,34,,,,7.6,,1007.6,
2022-03-12 00:00:00,27.7,25,32,,,,7.9,,1007.3,
2022-03-13 00:00:00,29.9,26,35,,,,10.3,,1007.2,
2022-03-14 00:00:00,29.6,27,35,,,,13.3,,1007.8,
2022-03-15 00:00:00,29.7,27,35,,,,13,,1007.2,
2022-03-16 00:00:00,29.1,26,33,,,,12.7,,1007.5,
2022-03-17 00:00:00,29.2,26,34,,,,11.2,,1007.2,
2022-03-18 00:00:00,29.6,26,34,,,,10.4,,1007.2,
2022-03-19 00:00:00,29.7,25,35,,,,11.2,,1006.8,
2022-03-20 00:00:00,29,26,34,,,,11.5,,1007.9,
2022-03-21 00:00:00,29.4,27,34,,,,14.2,,1009.4,
2022-03-22 00:00:00,28.3,26,33,,,,12.3,,1010.1,
2022-03-23 00:00:00,29.3,25,35,,,,10,,1009.6,
2022-03-24 00:00:00,30,27,35,,,,12.7,,1009.3,
2022-03-25 00:00:00,30.1,27,35,,,,15.2,,1009.9,
2022-03-26 00:00:00,30.6,27,36,,,,8.3,,1010.4,
2022-03-27 00:00:00,30.5,28,35,,,,10.8,,1010,
2022-03-28 00:00:00,29.4,24,36,,,,8.2,,1009.9,
2022-03-29 00:00:00,28.1,25,35,,,,8.1,,1009.2,
2022-03-30 00:00:00,28.9,24,34,,,,9.8,,1008.2,
2022-03-31 00:00:00,28.1,25,33,,,,7,,1008,
2022-04-01 00:00:00,28,24,32,,,,13,,1009.7,
2022-04-02 00:00:00,29.3,26,34,,,,13.8,,1010.4,
2022-04-03 00:00:00,28,24,35,,,,10.8,,1010.4,
2022-04-04 00:00:00,27.4,24,33,,,,9.6,,1011.9,
2022-04-05 00:00:00,27.5,24,34,,,,7.7,,1011.8,
2022-04-06 00:00:00,28.8,25,34,,,,5.8,,1010.8,
2022-04-07 00:00:00,28.8,25,33,,,,7.3,,1010,
2022-04-08 00:00:00,29.4,25,34,,,,8.8,,1009.7,
2022-04-09 00:00:00,29.2,26,34,,,,9,,1009,
2022-04-10 00:00:00,29.1,27,33,,,,10.5,,1008.8,
2022-04-11 00:00:00,29,26,33,,,,12,,1008.7,
2022-04-12 00:00:00,29.5,26,33,,,,10.3,,1007.7,
2022-04-13 00:00:00,30,27,35,,,,10.5,,1006.6,
2022-04-14 00:00:00,29.9,27,35,,,,10.5,,1006.5,
2022-04-15 00:00:00,28.7,24,34,,,,9.8,,1007.2,
2022-04-16 00:00:00,27.5,24,32,,,,9,,1007.4,
2022-04-17 00:00:00,29,25,34,,,,12.4,,1008.1,
2022-04-18 00:00:00,30.2,28,33,,,,13.5,,1008.9,
2022-04-19 00:00:00,30,26,34,,,,8.4,,1009.8,
2022-04-20 00:00:00,29.5,26,35,,,,9.2,,1009.2,
2022-04-21 00:00:00,30.4,27,35,,,,13.9,,1008.7,
2022-04-22 00:00:00,30.4,27,35,,,,13.8,,1009.1,
2022-04-23 00:00:00,30,27,35,,,,13.6,,1008.5,
2022-04-24 00:00:00,30.4,28,35,,,,11.3,,1007.5,
2022-04-25 00:00:00,30.5,28,34,,,,11.9,,1007.2,
2022-04-26 00:00:00,30.7,26,35,,,,9.3,,1007.2,
2022-04-27 00:00:00,31,27,36,,,,7,,1006.8,
2022-04-28 00:00:00,31.1,29,35,,,,12.9,,1007,
2022-04-29 00:00:00,26.9,23,29,,,,7.7,,1007.5,
2022-04-30 00:00:00,26.6,24,31,,,,6.3,,1006.7,
2022-05-01 00:00:00,27.5,26,31,,,,6.4,,1006.4,
2022-05-02 00:00:00,27.8,25,32,,,,8.1,,1007,
2022-05-03 00:00:00,28.3,25,34,,,,10,,1008.5,
2022-05-04 00:00:00,27.2,25,33,,,,7.6,,1008.9,
2022-05-05 00:00:00,27.8,24,32,,,,8.4,,1007.4,
2022-05-06 00:00:00,29.1,25,34,,,,10.1,,1007,
2022-05-07 00:00:00,30,28,34,,,,16.2,,1007.2,
2022-05-08 00:00:00,29.2,27,32,,,,13.5,,1007.5,
2022-05-09 00:00:00,30.2,27,35,,,,15.5,,1007.9,
2022-05-10 00:00:00,29.9,27,35,,,,11,,1007.9,
2022-05-11 00:00:00,30.1,27,35,,,,8.8,,1007.8,
2022-05-12 00:00:00,29.5,26,34,,,,9.7,,1007.7,
2022-05-13 00:00:00,29.7,27,34,,,,8.2,,1007.1,
2022-05-14 00:00:00,30.8,27,35,,,,10.4,,1007.8,
2022-05-15 00:00:00,30.5,28,36,,,,10.6,,1008.4,
2022-05-16 00:00:00,29,27,32,,,,7.7,,1008.6,
2022-05-17 00:00:00,28.7,25,33,,,,8.4,,1008.8,
2022-05-18 00:00:00,27.4,26,30,,,,6.2,,1009.6,
2022-05-19 00:00:00,27.5,25,33,,,,5.1,,1010,
2022-05-20 00:00:00,29.7,26,34,,,,9.6,,1008.3,
2022-05-21 00:00:00,28.1,26,33,,,,12.7,,1006.6,
2022-05-22 00:00:00,27.3,26,33,,,,12.7,,1005.2,
2022-05-23 00:00:00,27.7,25,31,,,,14.9,,1005.7,
2022-05-24 00:00:00,30.2,27,34,,,,14.8,,1008.2,
2022-05-25 00:00:00,30.2,27,34,,,,13.5,,1008.3,
2022-05-26 00:00:00,28.7,23,33,,,,12.5,,1006.7,
2022-05-27 00:00:00,27.1,24,34,,,,11.1,,1005.6,
2022-05-28 00:00:00,27.2,24,32,6.8,,,12.2,,1006,
2022-05-29 00:00:00,27.5,25,32,1.9,,,10.9,,1006.2,
2022-05-30 00:00:00,27.7,25,32,6.8,,,8.7,,1006,
2022-05-31 00:00:00,29.8,26,34,18.8,,,8,,1005.6,
2022-06-01 00:00:00,29.4,28,33,14.9,,,8.5,,1006.5,
2022-06-02 00:00:00,27.3,24,31,15.1,,,9.6,,1007.7,
2022-06-03 00:00:00,27.2,25,33,19.1,,,8,,1008.3,
2022-06-04 00:00:00,27.8,26,33,10,,,9.2,,1009.2,
2022-06-05 00:00:00,28.8,25,33,0,,,9.3,,1007.9,
2022-06-06 00:00:00,29.6,26,35,5.8,,,12.6,,1006.7,
2022-06-07 00:00:00,30.2,27,34,4.7,,,8.7,,1007,
2022-06-08 00:00:00,30.8,27,35,6.9,,,7.8,,1007.3,
2022-06-09 00:00:00,31.2,24,36,2.7,,,7.8,,1006.8,
